return_id,original_order_id,return_date,return_month,customer_id,employee_id,product_id,region,province,return_quantity,unit_price,return_amount,return_reason,status
RET002297,ORD0036299,2024-06-24,6,CUS01806,EMP1015,PRD0084,Miền Bắc,Quảng Ninh,26,10000,260000,Không đúng đơn hàng,Đã xử lý
RET002298,ORD0043383,2024-06-26,6,CUS00039,EMP1040,PRD0031,Miền Trung,Quảng Ngãi,14,35000,490000,Không đúng đơn hàng,Đang xử lý
RET002299,ORD0041657,2024-01-15,1,CUS00050,EMP1004,PRD0035,Miền Bắc,Hải Dương,18,18000,324000,Hàng vỡ vận chuyển,Đã xử lý
RET002300,ORD0019428,2024-03-10,3,CUS01983,EMP1006,PRD0047,Miền Bắc,Hải Phòng,8,20000,160000,Hàng lỗi,Đã xử lý
RET002301,ORD0048149,2024-08-04,8,CUS01568,EMP1063,PRD0026,Miền Nam,TP.HCM,13,15000,195000,Hàng vỡ vận chuyển,Đang xử lý
RET002302,ORD0042072,2024-02-24,2,CUS00282,EMP1083,PRD0097,Miền Nam,Tiền Giang,1,8500,8500,Khách từ chối nhận,Đã xử lý
RET002303,ORD0046059,2024-09-25,9,CUS00267,EMP1039,PRD0011,Miền Trung,Huế,12,25000,300000,Không đúng đơn hàng,Đã xử lý
RET002304,ORD0022193,2024-11-07,11,CUS00151,EMP1041,PRD0007,Miền Trung,Đà Nẵng,17,50000,850000,Hàng vỡ vận chuyển,Đã xử lý
RET002305,ORD0042490,2024-07-09,7,CUS01755,EMP1038,PRD0027,Miền Trung,Nghệ An,4,35000,140000,Khách từ chối nhận,Đã xử lý
RET002306,ORD0043037,2024-04-23,4,CUS01092,EMP1035,PRD0005,Miền Trung,Đà Nẵng,28,50000,1400000,Sai sản phẩm,Đang xử lý
RET002307,ORD0049358,2024-09-10,9,CUS01551,EMP1061,PRD0032,Miền Nam,Cần Thơ,9,18000,162000,Sai sản phẩm,Đã xử lý
RET002308,ORD0022525,2024-11-02,11,CUS00761,EMP1111,PRD0082,Miền Nam,Bình Phước,43,12000,516000,Sai sản phẩm,Đã xử lý
RET002309,ORD0023986,2024-03-17,3,CUS01602,EMP1063,PRD0093,Miền Nam,TP.HCM,22,40000,880000,Sai sản phẩm,Đã xử lý
RET002310,ORD0012959,2024-01-26,1,CUS00166,EMP1039,PRD0034,Miền Trung,Đà Nẵng,3,8500,25500,Hàng vỡ vận chuyển,Đã xử lý
RET002311,ORD0017064,2024-09-12,9,CUS01059,EMP1053,PRD0068,Miền Nam,Cần Thơ,7,35000,245000,Không đúng đơn hàng,Đã xử lý
RET002312,ORD0013023,2024-09-24,9,CUS01727,EMP1043,PRD0059,Miền Trung,Nghệ An,10,15000,150000,Hàng lỗi,Đang xử lý
RET002313,ORD0024467,2024-07-13,7,CUS00559,EMP1019,PRD0079,Miền Bắc,Hải Dương,53,25000,1325000,Hàng hết hạn,Đã xử lý
RET002314,ORD0018505,2024-12-31,12,CUS00574,EMP1044,PRD0012,Miền Trung,Nghệ An,43,12000,516000,Hàng hết hạn,Đã xử lý
RET002315,ORD0051992,2024-07-31,7,CUS00441,EMP1049,PRD0054,Miền Trung,Khánh Hòa,5,10000,50000,Hàng vỡ vận chuyển,Đã xử lý
RET002316,ORD0016893,2024-12-29,12,CUS01148,EMP1053,PRD0018,Miền Nam,Bình Dương,29,20000,580000,Hàng vỡ vận chuyển,Đã xử lý
RET002317,ORD0039015,2024-04-15,4,CUS01147,EMP1062,PRD0007,Miền Nam,Bình Phước,10,50000,500000,Khách từ chối nhận,Đã xử lý
RET002318,ORD0039195,2024-05-17,5,CUS01590,EMP1079,PRD0052,Miền Nam,TP.HCM,8,9000,72000,Sai sản phẩm,Đang xử lý
RET002319,ORD0012353,2024-04-12,4,CUS00573,EMP1041,PRD0094,Miền Trung,Huế,29,35000,1015000,Hàng vỡ vận chuyển,Đã xử lý
RET002320,ORD0021677,2024-05-12,5,CUS00193,EMP1051,PRD0091,Miền Trung,Đà Nẵng,16,12000,192000,Hàng vỡ vận chuyển,Đang xử lý
RET002321,ORD0049727,2024-12-01,12,CUS01442,EMP1079,PRD0032,Miền Nam,Cần Thơ,46,18000,828000,Hàng vỡ vận chuyển,Đã xử lý
RET002322,ORD0030293,2024-05-05,5,CUS01590,EMP1079,PRD0064,Miền Nam,TP.HCM,17,20000,340000,Hàng hết hạn,Đã xử lý
RET002323,ORD0056142,2024-05-28,5,CUS01244,EMP1046,PRD0054,Miền Trung,Huế,2,10000,20000,Hàng hết hạn,Đã xử lý
RET002324,ORD0011260,2024-12-15,12,CUS01547,EMP1081,PRD0070,Miền Nam,Đồng Nai,4,35000,140000,Sai sản phẩm,Đã xử lý
RET002325,ORD0024855,2024-07-09,7,CUS01590,EMP1079,PRD0043,Miền Nam,TP.HCM,3,40000,120000,Không đúng đơn hàng,Đã xử lý
RET002326,ORD0023356,2024-03-28,3,CUS00862,EMP1048,PRD0080,Miền Trung,Quảng Nam,4,12000,48000,Hàng hết hạn,Đã xử lý
RET002327,ORD0010831,2024-04-23,4,CUS01233,EMP1050,PRD0024,Miền Trung,Nghệ An,33,40000,1320000,Sai sản phẩm,Đã xử lý
RET002328,ORD0028792,2024-02-25,2,CUS01547,EMP1081,PRD0054,Miền Nam,Đồng Nai,19,10000,190000,Hàng vỡ vận chuyển,Đã xử lý
RET002329,ORD0020834,2024-05-14,5,CUS01213,EMP1008,PRD0009,Miền Bắc,Hải Phòng,20,35000,700000,Hàng lỗi,Đã xử lý
RET002330,ORD0042115,2024-06-13,6,CUS00573,EMP1041,PRD0007,Miền Trung,Huế,31,50000,1550000,Sai sản phẩm,Đã xử lý
RET002331,ORD0040669,2024-02-04,2,CUS01502,EMP1042,PRD0024,Miền Trung,Bình Định,11,40000,440000,Sai sản phẩm,Đã xử lý
RET002332,ORD0027556,2024-05-29,5,CUS01872,EMP1038,PRD0086,Miền Trung,Huế,23,18000,414000,Không đúng đơn hàng,Đã xử lý
RET002333,ORD0024310,2024-08-06,8,CUS01648,EMP1042,PRD0009,Miền Trung,Quảng Nam,18,35000,630000,Hàng lỗi,Đã xử lý
RET002334,ORD0050458,2024-08-16,8,CUS01195,EMP1065,PRD0088,Miền Nam,Bình Dương,33,50000,1650000,Hàng lỗi,Đã xử lý
RET002335,ORD0027763,2024-05-29,5,CUS01177,EMP1007,PRD0100,Miền Bắc,Hải Dương,10,10000,100000,Hàng hết hạn,Đã xử lý
RET002336,ORD0023998,2024-09-28,9,CUS00315,EMP1050,PRD0090,Miền Trung,Quảng Ngãi,1,18000,18000,Khách từ chối nhận,Đã xử lý
RET002337,ORD0028429,2024-12-15,12,CUS00537,EMP1022,PRD0092,Miền Bắc,Bắc Ninh,4,12000,48000,Không đúng đơn hàng,Đã xử lý
RET002338,ORD0031846,2024-02-16,2,CUS00564,EMP1050,PRD0060,Miền Trung,Huế,22,20000,440000,Hàng lỗi,Đã xử lý
RET002339,ORD0051769,2024-03-17,3,CUS01595,EMP1102,PRD0037,Miền Nam,Cần Thơ,4,15000,60000,Hàng lỗi,Đã xử lý
RET002340,ORD0043045,2024-08-17,8,CUS00573,EMP1041,PRD0069,Miền Trung,Huế,6,40000,240000,Hàng lỗi,Đã xử lý
RET002341,ORD0018940,2024-12-31,12,CUS00388,EMP1037,PRD0068,Miền Trung,Huế,2,35000,70000,Khách từ chối nhận,Đang xử lý
RET002342,ORD0049136,2024-02-09,2,CUS00817,EMP1035,PRD0027,Miền Trung,Quảng Nam,38,35000,1330000,Không đúng đơn hàng,Đã xử lý
RET002343,ORD0010199,2024-07-11,7,CUS01523,EMP1039,PRD0079,Miền Trung,Khánh Hòa,6,25000,150000,Khách từ chối nhận,Đã xử lý
RET002344,ORD0034026,2024-08-15,8,CUS01720,EMP1026,PRD0013,Miền Bắc,Thái Bình,34,40000,1360000,Hàng hết hạn,Đã xử lý
RET002345,ORD0036667,2024-11-03,11,CUS01304,EMP1030,PRD0041,Miền Bắc,Hải Dương,4,9000,36000,Hàng vỡ vận chuyển,Đã xử lý
RET002346,ORD0014363,2024-12-28,12,CUS00123,EMP1033,PRD0090,Miền Bắc,Quảng Ninh,13,18000,234000,Khách từ chối nhận,Đã xử lý
RET002347,ORD0019715,2024-11-14,11,CUS01010,EMP1058,PRD0066,Miền Nam,Đồng Nai,7,18000,126000,Hàng hết hạn,Đang xử lý
RET002348,ORD0030492,2024-12-31,12,CUS01180,EMP1066,PRD0049,Miền Nam,Tiền Giang,11,8500,93500,Hàng hết hạn,Đã xử lý
RET002349,ORD0048276,2024-01-28,1,CUS00420,EMP1022,PRD0056,Miền Bắc,Hải Phòng,1,10000,10000,Khách từ chối nhận,Đã xử lý
RET002350,ORD0023900,2024-12-31,12,CUS01880,EMP1052,PRD0012,Miền Nam,Cần Thơ,40,12000,480000,Hàng hết hạn,Đã xử lý
RET002351,ORD0014095,2024-04-08,4,CUS00075,EMP1070,PRD0022,Miền Nam,Tiền Giang,14,15000,210000,Hàng vỡ vận chuyển,Đã xử lý
RET002352,ORD0032514,2024-09-30,9,CUS00665,EMP1009,PRD0044,Miền Bắc,Quảng Ninh,30,25000,750000,Hàng vỡ vận chuyển,Đã xử lý
RET002353,ORD0038748,2024-02-18,2,CUS01460,EMP1035,PRD0018,Miền Trung,Huế,26,20000,520000,Sai sản phẩm,Đã xử lý
RET002354,ORD0032172,2024-11-25,11,CUS00709,EMP1047,PRD0048,Miền Trung,Đà Nẵng,2,12000,24000,Khách từ chối nhận,Đã xử lý
RET002355,ORD0045949,2024-08-24,8,CUS01429,EMP1038,PRD0034,Miền Trung,Quảng Nam,14,8500,119000,Hàng hết hạn,Đã xử lý
RET002356,ORD0051041,2024-06-18,6,CUS00629,EMP1061,PRD0014,Miền Nam,Bình Dương,4,30000,120000,Khách từ chối nhận,Đã xử lý
RET002357,ORD0053327,2024-07-21,7,CUS01590,EMP1079,PRD0006,Miền Nam,TP.HCM,22,25000,550000,Hàng vỡ vận chuyển,Đã xử lý
RET002358,ORD0015423,2024-01-23,1,CUS01727,EMP1051,PRD0090,Miền Trung,Nghệ An,18,18000,324000,Hàng vỡ vận chuyển,Đang xử lý
RET002359,ORD0027925,2024-02-10,2,CUS01480,EMP1085,PRD0099,Miền Nam,Tiền Giang,25,25000,625000,Hàng vỡ vận chuyển,Đã xử lý
RET002360,ORD0037854,2024-11-26,11,CUS00285,EMP1110,PRD0020,Miền Nam,Bình Phước,4,20000,80000,Hàng vỡ vận chuyển,Đã xử lý
RET002361,ORD0055172,2024-01-24,1,CUS00507,EMP1015,PRD0034,Miền Bắc,Bắc Ninh,12,8500,102000,Hàng lỗi,Đã xử lý
RET002362,ORD0031215,2024-07-16,7,CUS01001,EMP1017,PRD0052,Miền Bắc,Hà Nội,1,9000,9000,Khách từ chối nhận,Đã xử lý
RET002363,ORD0021343,2024-12-02,12,CUS01877,EMP1079,PRD0015,Miền Nam,Bình Dương,3,9000,27000,Hàng hết hạn,Đã xử lý
RET002364,ORD0053663,2024-03-15,3,CUS00884,EMP1049,PRD0083,Miền Trung,Quảng Nam,46,15000,690000,Không đúng đơn hàng,Đang xử lý
RET002365,ORD0031228,2024-09-25,9,CUS01905,EMP1019,PRD0059,Miền Bắc,Hưng Yên,36,15000,540000,Khách từ chối nhận,Đã xử lý
RET002366,ORD0019307,2024-12-11,12,CUS01702,EMP1047,PRD0022,Miền Trung,Huế,16,15000,240000,Hàng vỡ vận chuyển,Đã xử lý
RET002367,ORD0057113,2024-05-31,5,CUS01953,EMP1056,PRD0059,Miền Nam,Tiền Giang,3,15000,45000,Hàng hết hạn,Đã xử lý
RET002368,ORD0034798,2024-07-07,7,CUS01590,EMP1079,PRD0011,Miền Nam,TP.HCM,19,25000,475000,Sai sản phẩm,Đã xử lý
RET002369,ORD0059491,2024-03-30,3,CUS00243,EMP1111,PRD0034,Miền Nam,Cần Thơ,13,8500,110500,Khách từ chối nhận,Đã xử lý
RET002370,ORD0056790,2024-12-30,12,CUS00912,EMP1057,PRD0047,Miền Nam,Vũng Tàu,24,20000,480000,Không đúng đơn hàng,Đã xử lý
RET002371,ORD0028307,2024-12-20,12,CUS00503,EMP1045,PRD0013,Miền Trung,Đà Nẵng,18,40000,720000,Sai sản phẩm,Đã xử lý
RET002372,ORD0020980,2024-02-23,2,CUS00573,EMP1041,PRD0007,Miền Trung,Huế,23,50000,1150000,Khách từ chối nhận,Từ chối
RET002373,ORD0023275,2024-12-26,12,CUS01986,EMP1043,PRD0076,Miền Trung,Đà Nẵng,4,9000,36000,Sai sản phẩm,Đang xử lý
RET002374,ORD0039587,2024-04-05,4,CUS00573,EMP1041,PRD0089,Miền Trung,Huế,38,35000,1330000,Hàng vỡ vận chuyển,Đã xử lý
RET002375,ORD0040173,2024-04-30,4,CUS01065,EMP1045,PRD0075,Miền Trung,Quảng Nam,3,35000,105000,Sai sản phẩm,Đã xử lý
RET002376,ORD0056265,2024-11-15,11,CUS00666,EMP1008,PRD0026,Miền Bắc,Hưng Yên,1,15000,15000,Sai sản phẩm,Đã xử lý
RET002377,ORD0031014,2024-10-01,10,CUS01429,EMP1038,PRD0077,Miền Trung,Quảng Nam,18,10000,180000,Không đúng đơn hàng,Đang xử lý
RET002378,ORD0049597,2024-06-11,6,CUS00122,EMP1030,PRD0092,Miền Bắc,Nam Định,6,12000,72000,Sai sản phẩm,Đã xử lý
RET002379,ORD0053034,2024-12-15,12,CUS00517,EMP1040,PRD0081,Miền Trung,Nghệ An,15,30000,450000,Khách từ chối nhận,Đã xử lý
RET002380,ORD0016391,2024-08-25,8,CUS01783,EMP1087,PRD0067,Miền Nam,Cần Thơ,33,20000,660000,Không đúng đơn hàng,Từ chối
RET002381,ORD0041878,2024-02-29,2,CUS01877,EMP1079,PRD0022,Miền Nam,Bình Dương,12,15000,180000,Hàng lỗi,Đã xử lý
RET002382,ORD0047182,2024-01-11,1,CUS00832,EMP1003,PRD0043,Miền Bắc,Quảng Ninh,13,40000,520000,Sai sản phẩm,Đã xử lý
RET002383,ORD0059621,2024-12-22,12,CUS01640,EMP1108,PRD0013,Miền Nam,Vũng Tàu,7,40000,280000,Hàng hết hạn,Đã xử lý
RET002384,ORD0054628,2024-12-01,12,CUS00406,EMP1002,PRD0043,Miền Bắc,Nam Định,28,40000,1120000,Sai sản phẩm,Đã xử lý
RET002385,ORD0050341,2024-04-04,4,CUS01877,EMP1079,PRD0086,Miền Nam,Bình Dương,20,18000,360000,Hàng vỡ vận chuyển,Đã xử lý
RET002386,ORD0031259,2024-03-27,3,CUS00527,EMP1102,PRD0024,Miền Nam,Bình Dương,2,40000,80000,Sai sản phẩm,Đã xử lý
RET002387,ORD0059814,2024-05-05,5,CUS00573,EMP1041,PRD0097,Miền Trung,Huế,2,8500,17000,Hàng lỗi,Đã xử lý
RET002388,ORD0032664,2024-01-08,1,CUS00573,EMP1041,PRD0054,Miền Trung,Huế,23,10000,230000,Khách từ chối nhận,Đã xử lý
RET002389,ORD0019256,2024-10-06,10,CUS01301,EMP1004,PRD0087,Miền Bắc,Hải Phòng,38,15000,570000,Hàng vỡ vận chuyển,Đang xử lý
RET002390,ORD0058596,2024-12-31,12,CUS00709,EMP1047,PRD0029,Miền Trung,Đà Nẵng,3,20000,60000,Khách từ chối nhận,Đã xử lý
RET002391,ORD0059120,2024-10-05,10,CUS00573,EMP1041,PRD0035,Miền Trung,Huế,18,18000,324000,Sai sản phẩm,Đang xử lý
RET002392,ORD0014198,2024-08-29,8,CUS01140,EMP1039,PRD0071,Miền Trung,Khánh Hòa,33,12000,396000,Hàng vỡ vận chuyển,Đã xử lý
RET002393,ORD0033581,2024-02-05,2,CUS00002,EMP1035,PRD0017,Miền Trung,Quảng Ngãi,34,35000,1190000,Hàng hết hạn,Đang xử lý
RET002394,ORD0059249,2024-06-05,6,CUS01806,EMP1015,PRD0084,Miền Bắc,Quảng Ninh,4,10000,40000,Sai sản phẩm,Đã xử lý
RET002395,ORD0046449,2024-08-24,8,CUS01877,EMP1079,PRD0030,Miền Nam,Bình Dương,17,8500,144500,Hàng hết hạn,Đã xử lý
RET002396,ORD0057685,2024-01-23,1,CUS00573,EMP1041,PRD0022,Miền Trung,Huế,2,15000,30000,Không đúng đơn hàng,Đã xử lý
RET002397,ORD0012035,2024-11-16,11,CUS00573,EMP1041,PRD0093,Miền Trung,Huế,35,40000,1400000,Khách từ chối nhận,Đã xử lý
RET002398,ORD0024935,2024-12-24,12,CUS01541,EMP1010,PRD0077,Miền Bắc,Thái Bình,26,10000,260000,Hàng vỡ vận chuyển,Đã xử lý
RET002399,ORD0032711,2024-04-17,4,CUS01111,EMP1013,PRD0068,Miền Bắc,Thái Bình,6,35000,210000,Hàng lỗi,Đã xử lý
RET002400,ORD0015241,2024-07-09,7,CUS00573,EMP1041,PRD0026,Miền Trung,Huế,38,15000,570000,Hàng lỗi,Đã xử lý
RET002401,ORD0019087,2024-12-17,12,CUS00573,EMP1041,PRD0060,Miền Trung,Huế,4,20000,80000,Hàng lỗi,Từ chối
RET002402,ORD0046779,2024-01-30,1,CUS00683,EMP1005,PRD0086,Miền Bắc,Bắc Ninh,5,18000,90000,Hàng vỡ vận chuyển,Đã xử lý
RET002403,ORD0045345,2024-05-03,5,CUS01905,EMP1019,PRD0031,Miền Bắc,Hưng Yên,3,35000,105000,Sai sản phẩm,Đã xử lý
RET002404,ORD0057410,2024-04-01,4,CUS00481,EMP1103,PRD0031,Miền Nam,Đồng Nai,28,35000,980000,Hàng lỗi,Đã xử lý
RET002405,ORD0030699,2024-03-29,3,CUS00583,EMP1045,PRD0046,Miền Trung,Quảng Nam,3,35000,105000,Khách từ chối nhận,Đã xử lý
RET002406,ORD0023739,2024-06-04,6,CUS01408,EMP1051,PRD0028,Miền Trung,Bình Định,22,15000,330000,Hàng lỗi,Đã xử lý
RET002407,ORD0040662,2024-12-24,12,CUS00485,EMP1044,PRD0057,Miền Trung,Nghệ An,3,50000,150000,Sai sản phẩm,Đã xử lý
RET002408,ORD0053844,2024-05-16,5,CUS01864,EMP1042,PRD0048,Miền Trung,Đà Nẵng,9,12000,108000,Hàng vỡ vận chuyển,Từ chối
RET002409,ORD0024257,2024-11-27,11,CUS01551,EMP1061,PRD0081,Miền Nam,Cần Thơ,31,30000,930000,Hàng hết hạn,Đã xử lý
RET002410,ORD0017090,2024-03-17,3,CUS00713,EMP1039,PRD0069,Miền Trung,Bình Định,9,40000,360000,Hàng hết hạn,Đã xử lý
RET002411,ORD0036569,2024-01-12,1,CUS00265,EMP1066,PRD0078,Miền Nam,Long An,6,10000,60000,Hàng hết hạn,Đã xử lý
RET002412,ORD0028229,2024-03-02,3,CUS01347,EMP1078,PRD0001,Miền Nam,Bình Dương,10,12000,120000,Không đúng đơn hàng,Đã xử lý
RET002413,ORD0044010,2024-12-31,12,CUS01151,EMP1009,PRD0059,Miền Bắc,Bắc Ninh,1,15000,15000,Hàng hết hạn,Đã xử lý
RET002414,ORD0024504,2024-06-18,6,CUS01783,EMP1087,PRD0076,Miền Nam,Cần Thơ,2,9000,18000,Hàng lỗi,Đã xử lý
RET002415,ORD0033925,2024-12-27,12,CUS01877,EMP1079,PRD0090,Miền Nam,Bình Dương,6,18000,108000,Sai sản phẩm,Đã xử lý
RET002416,ORD0055480,2024-07-25,7,CUS01877,EMP1079,PRD0071,Miền Nam,Bình Dương,56,12000,672000,Sai sản phẩm,Đã xử lý
RET002417,ORD0059982,2024-11-12,11,CUS00814,EMP1036,PRD0011,Miền Trung,Quảng Nam,12,25000,300000,Hàng lỗi,Đã xử lý
RET002418,ORD0036200,2024-06-17,6,CUS00728,EMP1029,PRD0075,Miền Bắc,Nam Định,9,35000,315000,Sai sản phẩm,Đã xử lý
RET002419,ORD0029318,2024-02-08,2,CUS01755,EMP1038,PRD0067,Miền Trung,Nghệ An,22,20000,440000,Khách từ chối nhận,Đã xử lý
RET002420,ORD0058906,2024-08-24,8,CUS01844,EMP1030,PRD0092,Miền Bắc,Quảng Ninh,2,12000,24000,Sai sản phẩm,Đã xử lý
RET002421,ORD0029148,2024-09-13,9,CUS00912,EMP1057,PRD0099,Miền Nam,Vũng Tàu,24,25000,600000,Hàng vỡ vận chuyển,Đã xử lý
RET002422,ORD0016333,2024-04-19,4,CUS00282,EMP1083,PRD0089,Miền Nam,Tiền Giang,40,35000,1400000,Hàng hết hạn,Từ chối
RET002423,ORD0053882,2024-09-06,9,CUS01486,EMP1002,PRD0030,Miền Bắc,Hải Dương,27,8500,229500,Hàng vỡ vận chuyển,Đã xử lý
RET002424,ORD0050358,2024-12-31,12,CUS01590,EMP1079,PRD0051,Miền Nam,TP.HCM,51,8500,433500,Hàng vỡ vận chuyển,Đã xử lý
RET002425,ORD0053144,2024-12-31,12,CUS00931,EMP1003,PRD0043,Miền Bắc,Bắc Ninh,7,40000,280000,Khách từ chối nhận,Đã xử lý
RET002426,ORD0036822,2024-07-15,7,CUS01979,EMP1049,PRD0063,Miền Trung,Bình Định,1,9000,9000,Không đúng đơn hàng,Đã xử lý
RET002427,ORD0054399,2024-05-08,5,CUS01251,EMP1076,PRD0002,Miền Nam,Cần Thơ,11,9000,99000,Không đúng đơn hàng,Đã xử lý
RET002428,ORD0019470,2024-07-04,7,CUS01401,EMP1028,PRD0099,Miền Bắc,Hà Nội,18,25000,450000,Không đúng đơn hàng,Đã xử lý
RET002429,ORD0041221,2024-07-11,7,CUS01943,EMP1044,PRD0097,Miền Trung,Đà Nẵng,7,8500,59500,Hàng lỗi,Đã xử lý
RET002430,ORD0048964,2024-10-30,10,CUS00574,EMP1044,PRD0078,Miền Trung,Nghệ An,5,10000,50000,Không đúng đơn hàng,Đã xử lý
RET002431,ORD0048818,2024-07-10,7,CUS00002,EMP1036,PRD0054,Miền Trung,Quảng Ngãi,45,10000,450000,Hàng lỗi,Đang xử lý
RET002432,ORD0050230,2024-10-01,10,CUS01150,EMP1093,PRD0022,Miền Nam,Long An,45,15000,675000,Không đúng đơn hàng,Đã xử lý
RET002433,ORD0043380,2024-12-28,12,CUS01868,EMP1044,PRD0028,Miền Trung,Quảng Ngãi,10,15000,150000,Sai sản phẩm,Đã xử lý
RET002434,ORD0010018,2024-11-10,11,CUS00526,EMP1005,PRD0009,Miền Bắc,Hà Nội,32,35000,1120000,Hàng hết hạn,Đã xử lý
RET002435,ORD0049052,2024-08-07,8,CUS01140,EMP1039,PRD0003,Miền Trung,Khánh Hòa,27,15000,405000,Không đúng đơn hàng,Đã xử lý
RET002436,ORD0035064,2024-06-14,6,CUS01426,EMP1024,PRD0090,Miền Bắc,Hải Phòng,19,18000,342000,Không đúng đơn hàng,Đang xử lý
RET002437,ORD0038224,2024-03-24,3,CUS01320,EMP1032,PRD0078,Miền Bắc,Bắc Ninh,5,10000,50000,Hàng vỡ vận chuyển,Đang xử lý
RET002438,ORD0056279,2024-04-20,4,CUS01486,EMP1002,PRD0070,Miền Bắc,Hải Dương,37,35000,1295000,Khách từ chối nhận,Đã xử lý
RET002439,ORD0047651,2024-11-23,11,CUS00303,EMP1021,PRD0035,Miền Bắc,Hưng Yên,60,18000,1080000,Hàng hết hạn,Đã xử lý
RET002440,ORD0019206,2024-05-26,5,CUS00924,EMP1011,PRD0052,Miền Bắc,Hải Dương,35,9000,315000,Khách từ chối nhận,Từ chối
RET002441,ORD0013239,2024-02-20,2,CUS01502,EMP1042,PRD0067,Miền Trung,Bình Định,4,20000,80000,Khách từ chối nhận,Đã xử lý
RET002442,ORD0058707,2024-12-31,12,CUS00872,EMP1103,PRD0030,Miền Nam,TP.HCM,1,8500,8500,Khách từ chối nhận,Đang xử lý
RET002443,ORD0033193,2024-07-25,7,CUS01140,EMP1039,PRD0100,Miền Trung,Khánh Hòa,1,10000,10000,Sai sản phẩm,Đang xử lý
RET002444,ORD0047402,2024-04-16,4,CUS00310,EMP1016,PRD0092,Miền Bắc,Quảng Ninh,42,12000,504000,Hàng hết hạn,Đã xử lý
RET002445,ORD0012723,2024-12-16,12,CUS01292,EMP1015,PRD0062,Miền Bắc,Hải Phòng,1,20000,20000,Hàng vỡ vận chuyển,Đã xử lý
RET002446,ORD0024637,2024-08-07,8,CUS00573,EMP1041,PRD0031,Miền Trung,Huế,1,35000,35000,Khách từ chối nhận,Đã xử lý
RET002447,ORD0044192,2024-03-27,3,CUS01192,EMP1018,PRD0062,Miền Bắc,Nam Định,14,20000,280000,Hàng vỡ vận chuyển,Đã xử lý
RET002448,ORD0015960,2024-12-31,12,CUS01878,EMP1020,PRD0031,Miền Bắc,Bắc Ninh,13,35000,455000,Không đúng đơn hàng,Đang xử lý
RET002449,ORD0044039,2024-05-27,5,CUS01291,EMP1094,PRD0036,Miền Nam,Tiền Giang,20,30000,600000,Hàng hết hạn,Đã xử lý
RET002450,ORD0033004,2024-12-26,12,CUS00505,EMP1030,PRD0090,Miền Bắc,Hưng Yên,4,18000,72000,Hàng lỗi,Đã xử lý
RET002451,ORD0023427,2024-01-22,1,CUS00513,EMP1040,PRD0055,Miền Trung,Khánh Hòa,5,8500,42500,Hàng vỡ vận chuyển,Đã xử lý
RET002452,ORD0030971,2024-06-27,6,CUS00564,EMP1050,PRD0092,Miền Trung,Huế,31,12000,372000,Hàng lỗi,Đã xử lý
RET002453,ORD0017630,2024-12-01,12,CUS01834,EMP1044,PRD0034,Miền Trung,Bình Định,15,8500,127500,Hàng vỡ vận chuyển,Đã xử lý
RET002454,ORD0019459,2024-03-28,3,CUS01162,EMP1092,PRD0013,Miền Nam,Bình Phước,13,40000,520000,Khách từ chối nhận,Đã xử lý
RET002455,ORD0013765,2024-12-31,12,CUS01846,EMP1040,PRD0098,Miền Trung,Đà Nẵng,36,35000,1260000,Không đúng đơn hàng,Đã xử lý
RET002456,ORD0039388,2024-10-08,10,CUS01642,EMP1088,PRD0096,Miền Nam,Vũng Tàu,9,35000,315000,Hàng hết hạn,Đã xử lý
RET002457,ORD0025489,2024-08-20,8,CUS00870,EMP1087,PRD0007,Miền Nam,Cần Thơ,1,50000,50000,Khách từ chối nhận,Đã xử lý
RET002458,ORD0033416,2024-02-03,2,CUS01149,EMP1027,PRD0070,Miền Bắc,Hải Phòng,23,35000,805000,Hàng lỗi,Đã xử lý
RET002459,ORD0053890,2024-03-27,3,CUS01880,EMP1054,PRD0051,Miền Nam,Cần Thơ,33,8500,280500,Khách từ chối nhận,Từ chối
RET002460,ORD0031534,2024-02-08,2,CUS01598,EMP1017,PRD0090,Miền Bắc,Hà Nội,47,18000,846000,Hàng vỡ vận chuyển,Đã xử lý
RET002461,ORD0018139,2024-09-12,9,CUS00912,EMP1057,PRD0004,Miền Nam,Vũng Tàu,16,25000,400000,Hàng hết hạn,Đã xử lý
RET002462,ORD0016954,2024-03-13,3,CUS01774,EMP1071,PRD0083,Miền Nam,Bình Dương,2,15000,30000,Hàng hết hạn,Đã xử lý
RET002463,ORD0037116,2024-03-08,3,CUS01238,EMP1069,PRD0081,Miền Nam,Bình Phước,12,30000,360000,Khách từ chối nhận,Đã xử lý
